,brand,product,url,description,imgSrc,imgAlt,hex,mst
0,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,100 for very fair skin with neutral undertones,/productimages/sku/s2413342+sw.jpg,100 0.32 oz/ 9.1 g,#F9E6DF,Monk 2
1,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,105 for very fair skin with warm yellow undertones,/productimages/sku/s2413359+sw.jpg,105 0.32 oz/ 9.1 g,#F2DCC0,Monk 4
2,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,110 for very fair skin with cool pink undertones,/productimages/sku/s2413367+sw.jpg,110 0.32 oz/ 9.1 g,#F6DED8,Monk 2
3,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,120 for fair skin with neutral undertones,/productimages/sku/s2413375+sw.jpg,120 0.32 oz/ 9.1 g,#F2D5C3,Monk 4
4,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,130 for fair skin with warm olive undertones,/productimages/sku/s2413383+sw.jpg,130 0.32 oz/ 9.1 g,#EDCFB3,Monk 4
5,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,140 for light skin with warm yellow undertones,/productimages/sku/s2413391+sw.jpg,140 0.32 oz/ 9.1 g,#F0D5C0,Monk 4
6,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,145 for light skin  with warm olive undertones,/productimages/sku/s2413409+sw.jpg,145 0.32 oz/ 9.1 g,#E9CC9F,Monk 5
7,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,150 for light skin with neutral undertones,/productimages/sku/s2413417+sw.jpg,150 0.32 oz/ 9.1 g,#EBD1BA,Monk 4
8,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,160 for light skin with cool peach undertones,/productimages/sku/s2413425+sw.jpg,160 0.32 oz/ 9.1 g,#EFCAAF,Monk 4
9,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,170 for light skin with cool undertones,/productimages/sku/s2413433+sw.jpg,170 0.32 oz/ 9.1 g,#E7C2AA,Monk 5
10,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,180 for light skin with warm undertones,/productimages/sku/s2413441+sw.jpg,180 0.32 oz/ 9.1 g,#F3CFB4,Monk 4
11,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,185 for light to medium skin with neutral undertones,/productimages/sku/s2413458+sw.jpg,185 0.32 oz/ 9.1 g,#EDC5A1,Monk 5
12,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,190 for light to medium skin with warm undertones,/productimages/sku/s2413466+sw.jpg,190 0.32 oz/ 9.1 g,#E8C2A4,Monk 5
13,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,200 for light to medium skin with cool undertones,/productimages/sku/s2413474+sw.jpg,200 0.32 oz/ 9.1 g,#EAC4AB,Monk 4
14,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,210 for light to medium skin with warm neutral undertones,/productimages/sku/s2413482+sw.jpg,210 0.32 oz/ 9.1 g,#E2B190,Monk 5
15,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,220 for light to medium skin with warm undertones,/productimages/sku/s2413490+sw.jpg,220 0.32 oz/ 9.1 g,#E6B99A,Monk 5
16,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,230 for light to medium skin with neutral undertones,/productimages/sku/s2413508+sw.jpg,230 0.32 oz/ 9.1 g,#DEB295,Monk 5
17,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,235 for medium skin with warm undertones,/productimages/sku/s2413516+sw.jpg,235 0.32 oz/ 9.1 g,#D6A979,Monk 5
18,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,240 for medium skin with warm yellow undertones,/productimages/sku/s2413524+sw.jpg,240 0.32 oz/ 9.1 g,#DCAB86,Monk 5
19,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,250 for medium skin with warm peach undertones,/productimages/sku/s2413532+sw.jpg,250 0.32 oz/ 9.1 g,#E8B48C,Monk 5
20,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,255 for medium skin with very warm undertones,/productimages/sku/s2413540+sw.jpg,255 0.32 oz/ 9.1 g,#DAB179,Monk 5
21,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,260 for medium skin with neutral undertones,/productimages/sku/s2413557+sw.jpg,260 0.32 oz/ 9.1 g,#DDB08E,Monk 5
22,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,270 for medium to tan skin with cool undertones,/productimages/sku/s2413565+sw.jpg,270 0.32 oz/ 9.1 g,#D2A37B,Monk 5
23,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,280 for medium to tan skin with neutral undertones,/productimages/sku/s2413573+sw.jpg,280 0.32 oz/ 9.1 g,#E3B08C,Monk 5
24,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,290 for medium to tan skin with warm olive undertones,/productimages/sku/s2413581+sw.jpg,290 0.32 oz/ 9.1 g,#DDB284,Monk 5
25,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,300 for medium to tan skin with warm undertones,/productimages/sku/s2413599+sw.jpg,300 0.32 oz/ 9.1 g,#D29A70,Monk 5
26,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,310 for medium to tan skin with warm yellow undertones,/productimages/sku/s2413607+sw.jpg,310 0.32 oz/ 9.1 g,#D7A072,Monk 5
27,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,320 for medium to tan skin with cool undertones,/productimages/sku/s2413615+sw.jpg,320 0.32 oz/ 9.1 g,#D79A74,Monk 5
28,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,330 for tan skin with warm undertones,/productimages/sku/s2413623+sw.jpg,330 0.32 oz/ 9.1 g,#D89B66,Monk 5
29,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,340 for tan skin with cool undertones (Rihanna's Shade) - Selected,/productimages/sku/s2413631+sw.jpg,340 0.32 oz/ 9.1 g,#A57254,Monk 6
30,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,345 for tan skin with warm olive undertones,/productimages/sku/s2413649+sw.jpg,345 0.32 oz/ 9.1 g,#C08553,Monk 6
31,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,350 for tan skin with cool neutral undertones,/productimages/sku/s2413656+sw.jpg,350 0.32 oz/ 9.1 g,#B87E55,Monk 6
32,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,360 for tan skin with neutral undertones,/productimages/sku/s2413664+sw.jpg,360 0.32 oz/ 9.1 g,#C28354,Monk 6
33,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,370 for tan skin with warm neutral undertones,/productimages/sku/s2413672+sw.jpg,370 0.32 oz/ 9.1 g,#CB865D,Monk 6
34,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,380 for tan to deep skin with cool undertones,/productimages/sku/s2413680+sw.jpg,380 0.32 oz/ 9.1 g,#CB8D64,Monk 6
35,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,385 for tan to deep skin with neutral undertones,/productimages/sku/s2413698+sw.jpg,385 0.32 oz/ 9.1 g,#A46B41,Monk 6
36,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,390 for tan to deep skin with warm yellow undertones,/productimages/sku/s2413706+sw.jpg,390 0.32 oz/ 9.1 g,#AC714B,Monk 6
37,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,400 for tan to deep skin with very warm undertones,/productimages/sku/s2413714+sw.jpg,400 0.32 oz/ 9.1 g,#995E36,Monk 7
38,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,410 for tan to deep skin with warm golden undertones,/productimages/sku/s2413722+sw.jpg,410 0.32 oz/ 9.1 g,#9A623E,Monk 7
39,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,420 for tan to deep skin with warm undertones,/productimages/sku/s2413730+sw.jpg,420 0.32 oz/ 9.1 g,#9B5E3A,Monk 7
40,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,430 for deep skin with warm golden undertones,/productimages/sku/s2413748+sw.jpg,430 0.32 oz/ 9.1 g,#8B5432,Monk 7
41,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,440 for deep skin with warm undertones,/productimages/sku/s2413755+sw.jpg,440 0.32 oz/ 9.1 g,#8D5435,Monk 7
42,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,445 for deep skin with warm olive undertones,/productimages/sku/s2413763+sw.jpg,445 0.32 oz/ 9.1 g,#864C26,Monk 7
43,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,450 for deep skin with neutral undertones,/productimages/sku/s2413771+sw.jpg,450 0.32 oz/ 9.1 g,#7D4C31,Monk 7
44,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,460 for deep skin with cool red undertones,/productimages/sku/s2413789+sw.jpg,460 0.32 oz/ 9.1 g,#74432F,Monk 8
45,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,470 for deep skin with cool neutral undertones,/productimages/sku/s2413797+sw.jpg,470 0.32 oz/ 9.1 g,#74452D,Monk 8
46,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,480 for deep skin with cool undertones,/productimages/sku/s2413805+sw.jpg,480 0.32 oz/ 9.1 g,#70432C,Monk 8
47,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,490 for very deep skin with neutral undertones,/productimages/sku/s2413813+sw.jpg,490 0.32 oz/ 9.1 g,#663B22,Monk 8
48,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,495 for very deep skin with cool undertones,/productimages/sku/s2413821+sw.jpg,495 0.32 oz/ 9.1 g,#5D3121,Monk 8
49,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,"498 for very rich, deep skin with neutral undertones",/productimages/sku/s2413839+sw.jpg,498 0.32 oz/ 9.1 g,#4E3530,Monk 9
50,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,100 for very fair skin with neutral undertones,/productimages/sku/s1925122+sw.jpg,100 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FFDEC3,Monk 3
51,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,105 for very fair skin with warm yellow undertones,/productimages/sku/s2164606+sw.jpg,105 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FFE3B5,Monk 4
52,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,110 for very fair skin with cool pink undertones,/productimages/sku/s1925130+sw.jpg,110 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FEDBD8,Monk 2
53,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,120 for fair skin with neutral undertones,/productimages/sku/s1925148+sw.jpg,120 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FFC8A3,Monk 4
54,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,130 for fair skin with warm olive undertones,/productimages/sku/s1925155+sw.jpg,130 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FDCF9E,Monk 4
55,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,140 for light skin with warm yellow undertones,/productimages/sku/s1925163+sw.jpg,140 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F9C998,Monk 5
56,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,145 for light skin  with warm olive undertones,/productimages/sku/s2164614+sw.jpg,145 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FACD9C,Monk 4
57,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,150 for light skin with neutral undertones,/productimages/sku/s1925171+sw.jpg,150 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#EDB48B,Monk 5
58,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,160 for light skin with cool peach undertones,/productimages/sku/s1925189+sw.jpg,160 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FEC29E,Monk 5
59,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,170 for light skin with cool undertones,/productimages/sku/s1925197+sw.jpg,170 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F8C1A2,Monk 5
60,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,180 for light skin with warm undertones,/productimages/sku/s1925205+sw.jpg,180 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F8B481,Monk 5
61,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,185 for light to medium skin with neutral undertones,/productimages/sku/s2164622+sw.jpg,185 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FED0A7,Monk 4
62,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,190 for light to medium skin with warm undertones,/productimages/sku/s1925213+sw.jpg,190 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F6C299,Monk 5
63,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,200 for light to medium skin with cool undertones,/productimages/sku/s1925221+sw.jpg,200 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FAC29B,Monk 5
64,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,210 for light to medium skin with warm neutral undertones,/productimages/sku/s1925239+sw.jpg,210 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F6C29A,Monk 5
65,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,220 for light to medium skin with warm undertones,/productimages/sku/s1925247+sw.jpg,220 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F3B389,Monk 5
66,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,230 for medium skin with neutral undertones,/productimages/sku/s1925254+sw.jpg,230 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F2B38C,Monk 5
67,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,235 for medium skin with warm undertones,/productimages/sku/s2164630+sw.jpg,235 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#FCB471,Monk 5
68,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,240 for medium skin with warm yellow undertones,/productimages/sku/s1925262+sw.jpg,240 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#EEB78F,Monk 5
69,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,250 for medium skin with warm peach undertones,/productimages/sku/s1925270+sw.jpg,250 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F3AD72,Monk 5
70,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,255 for medium skin with very warm undertones,/productimages/sku/s2164648+sw.jpg,255 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#F7B470,Monk 5
71,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,260 for medium skin with neutral undertones,/productimages/sku/s1925288+sw.jpg,260 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#EFB592,Monk 5
72,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,270 for medium to tan skin with cool undertones,/productimages/sku/s1925296+sw.jpg,270 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#E69D73,Monk 5
73,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,280 for medium to tan skin with neutral undertones,/productimages/sku/s1925304+sw.jpg,280 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#E79F70,Monk 5
74,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,290 for medium to tan skin with warm olive undertones,/productimages/sku/s1925312+sw.jpg,290 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#E6A776,Monk 5
75,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,300 for medium to tan skin with warm undertones,/productimages/sku/s1925320+sw.jpg,300 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#E5A778,Monk 5
76,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,310 for medium to tan skin with warm yellow undertones,/productimages/sku/s1925338+sw.jpg,310 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#ECA572,Monk 5
77,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,320 for medium to tan skin with cool undertones,/productimages/sku/s1925346+sw.jpg,320 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#E8A275,Monk 5
78,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,330 for tan skin with warm undertones,/productimages/sku/s1925353+sw.jpg,330 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#ECA871,Monk 5
79,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,340 for tan skin with cool undertones,/productimages/sku/s1925361+sw.jpg,340 1.08 oz/ 32 mL allure 2018 Best of Beauty Award Winner,#C58D6A,Monk 6
